price,unit_price,bedroom,hall,chicken,washroom,floor,building_size,house_structu	re,building_type,building_structure,fitment,pro_limit,pro_owner,pledge,replacement,heating,transaction_owner,house_use
890000.0,9674,2,2,1,1,2,92,0,0,4,1,50,1,1,1,0,0,0
475000.0,7090,3,1,1,1,2,67,0,0,1,0,70,0,0,1,0,0,0
798000.0,8313,3,1,1,1,2,96,0,0,4,1,70,1,0,1,0,0,0
1080000.0,10984,2,2,1,1,1,98.33,0,2,0,1,50,1,0,1,0,0,0
2800000.0,16280,3,2,1,2,1,172,0,0,0,2,70,1,1,1,0,0,0
660000.0,11034,1,1,1,1,0,59.82,0,2,0,0,50,0,0,1,0,0,0
660000.0,8657,2,2,1,1,0,76.24,0,0,0,2,50,1,1,1,0,0,0
930000.0,8888,3,2,1,1,0,104.64,0,0,0,1,70,1,1,0,0,0,0
695000.0,8388,2,1,1,1,1,82.86,0,0,0,2,50,0,1,1,0,0,0
1040000.0,12960,2,1,1,1,2,80.25,0,0,0,0,70,1,0,1,0,0,0
1000000.0,8459,3,2,1,2,1,118.23,0,0,1,0,70,0,0,1,0,0,0
540000.0,12149,1,1,1,1,1,44.45,0,2,0,1,50,1,1,1,0,0,0
798000.0,8692,2,1,1,1,1,91.81,0,0,0,1,70,1,0,1,0,0,0
2000000.0,14270,3,2,1,2,1,140.16,0,0,0,1,50,0,1,0,0,0,0
360000.0,7350,1,1,1,1,2,48.98,0,0,2,1,70,1,0,0,0,0,0
1240000.0,11810,3,2,1,1,1,105,0,0,0,1,70,1,0,1,0,0,0
1360000.0,12284,3,2,1,1,1,110.72,0,0,0,1,50,1,0,1,0,0,0
1030000.0,11945,2,1,1,1,0,86.23,0,0,0,1,70,0,1,1,0,0,0
1400000.0,10074,3,2,1,2,0,138.98,0,0,0,1,70,1,1,1,0,0,0
480000.0,8850,1,1,1,1,1,54.24,0,0,4,1,70,1,0,1,0,0,0
750000.0,8065,2,2,1,1,1,93,0,0,4,1,70,0,0,1,0,0,0
740000.0,8931,2,1,1,1,1,82.86,0,0,4,1,50,0,0,1,0,0,0
2430000.0,17609,3,2,1,2,0,138,0,0,0,1,50,1,0,1,0,0,0
1180000.0,8741,3,2,1,1,1,135,0,0,0,2,70,0,1,1,0,0,0
1120000.0,20741,1,1,1,1,2,54,0,0,4,0,70,0,0,1,0,0,0
1550000.0,12917,3,2,1,2,2,120,0,0,0,1,50,1,1,1,0,0,0
1020000.0,10046,3,2,1,1,1,101.54,0,0,0,1,70,0,0,1,0,0,0
1720000.0,14577,3,2,1,1,1,118,0,0,0,2,70,0,0,1,0,0,0
770000.0,9222,2,2,1,1,2,83.5,0,0,0,2,50,1,0,1,0,0,0
2250000.0,18492,3,1,1,1,0,121.68,0,0,0,1,50,0,0,0,0,0,0
1350000.0,11979,3,2,1,1,1,112.7,0,0,0,0,50,0,0,1,0,0,0
1150000.0,11920,2,1,1,1,0,96.48,0,0,4,0,50,1,0,0,0,0,0
2600000.0,20473,3,2,1,2,1,127,0,0,0,2,50,1,1,1,0,0,0
1150000.0,13110,3,2,1,1,0,87.72,0,0,0,3,70,1,0,1,0,1,0
1650000.0,20625,2,2,1,1,2,80,0,0,0,1,70,1,1,1,0,0,0
3250000.0,26423,3,1,1,1,2,123,0,1,0,1,70,1,1,1,0,0,0
1750000.0,17894,2,2,1,1,0,97.8,0,0,0,1,50,0,1,0,0,0,0
520000.0,5486,3,1,1,1,1,94.8,0,0,4,2,70,1,0,1,0,0,0
1050000.0,10607,3,1,1,2,2,99,0,0,0,2,70,1,1,1,0,0,0
435000.0,7831,2,1,1,1,1,55.55,0,0,0,0,70,1,0,0,0,0,0
1400000.0,15453,2,1,1,1,2,90.6,0,0,0,1,50,1,1,0,0,0,0
910000.0,17170,1,1,1,1,1,53,0,0,0,1,50,1,0,1,0,0,0
520000.0,9932,1,1,1,1,0,52.36,0,0,0,1,70,0,1,1,0,0,0
780000.0,8966,2,2,1,1,2,87,0,2,0,1,50,1,1,1,0,0,0
1120000.0,11021,2,1,1,1,2,101.63,0,2,0,1,50,0,1,0,0,0,0
1330000.0,15648,2,2,1,1,2,85,0,0,4,1,50,1,1,0,0,0,0
850000.0,8174,2,1,1,1,1,104,0,0,0,1,70,0,0,1,0,0,0
1430000.0,15053,3,1,1,1,2,95,0,0,0,1,70,0,1,1,0,0,0
600000.0,12275,1,1,1,1,0,48.88,0,0,0,1,50,1,0,1,0,0,0
850000.0,8199,2,1,1,1,1,103.68,2,0,0,1,70,1,0,1,0,0,0
1500000.0,19649,2,2,1,1,0,76.34,0,0,0,1,70,1,1,0,0,0,0
1120000.0,13115,2,2,1,1,0,85.4,0,2,0,1,70,0,1,0,0,0,0
890000.0,9726,2,2,1,1,2,91.51,0,2,0,0,70,1,1,0,0,0,0
1730000.0,15964,2,2,1,1,0,108.37,0,0,0,1,70,0,1,1,0,0,0
930000.0,10607,2,2,1,1,2,87.68,0,0,0,0,70,0,1,1,0,0,0
780000.0,9845,2,2,1,1,2,79.23,0,0,0,1,70,0,0,1,0,0,0
1350000.0,15331,2,2,1,1,2,88.06,0,0,4,1,50,1,1,1,0,0,0
1080000.0,13458,2,2,1,1,1,80.25,0,0,0,1,70,0,1,1,0,0,0
1070000.0,10595,2,2,1,1,1,101,0,0,0,2,50,1,1,1,0,0,0
1900000.0,15282,3,2,1,2,1,124.33,0,0,4,2,50,0,1,1,0,0,0
1090000.0,9434,3,2,1,2,0,115.55,0,0,0,1,70,1,1,0,0,0,0
530000.0,10996,2,1,1,1,1,48.2,0,0,4,0,70,0,0,1,0,0,0
900000.0,10228,2,1,1,1,2,88,0,0,2,1,70,1,0,1,0,0,0
600000.0,8644,2,1,1,1,0,69.42,0,0,0,1,50,0,1,0,0,0,0
2300000.0,22550,2,2,1,2,2,102,0,0,0,2,70,1,1,0,0,0,0
1360000.0,14469,3,2,1,1,0,94,0,0,0,1,70,1,1,1,0,0,0
960000.0,11904,2,2,1,1,2,80.65,0,0,0,2,70,0,1,1,0,0,0
770000.0,9507,2,1,1,1,2,81,0,0,0,2,70,1,0,1,0,0,0
1170000.0,12793,3,2,1,2,2,91.46,0,0,0,1,70,0,1,1,0,0,0
720000.0,11683,1,1,1,1,1,61.63,0,0,0,0,50,1,1,1,0,0,0
630000.0,8514,2,1,1,1,2,74,0,0,0,2,50,0,0,1,0,0,0
800000.0,10959,2,1,1,1,0,73,0,0,0,1,70,1,0,1,0,0,0
1790000.0,17902,2,2,1,1,1,99.99,0,0,0,1,50,1,1,1,0,0,0
1780000.0,14600,3,2,1,1,1,121.92,0,0,0,1,50,1,1,0,0,0,0
430000.0,8529,1,1,1,1,1,50.42,0,1,0,2,70,1,1,0,0,0,0
1400000.0,14433,3,2,1,2,2,97,0,0,0,2,70,1,1,0,0,0,0
870000.0,8744,3,2,1,1,0,99.5,0,2,0,1,70,0,1,1,0,0,0
1550000.0,17519,2,2,1,1,0,88.48,0,0,0,0,70,1,0,1,0,0,0
430000.0,11418,1,1,1,1,1,37.66,0,0,4,1,50,0,0,1,0,0,0
695000.0,11020,2,1,1,1,0,63.07,0,0,4,1,50,1,1,0,0,0,0
1180000.0,13173,2,2,1,1,0,89.58,0,0,0,1,50,1,0,1,0,0,0
2050000.0,14710,3,2,1,2,2,139.37,0,2,0,1,50,0,0,0,0,0,0
1530000.0,12788,3,2,1,2,0,119.65,0,0,0,1,50,1,1,0,0,0,0
1600000.0,15527,2,2,1,1,0,103.05,0,0,0,1,50,1,0,0,0,0,0
870000.0,10335,2,2,1,1,0,84.18,0,0,0,1,50,1,1,0,0,0,0
1920000.0,14278,3,2,1,2,2,134.48,0,0,0,2,50,0,1,1,0,0,0
560000.0,7104,2,1,1,1,2,78.83,0,0,0,2,70,1,1,1,0,0,0
1250000.0,10349,3,2,1,2,0,120.79,0,0,0,0,70,0,0,1,0,0,0
1180000.0,10973,3,2,1,2,2,107.54,0,0,0,2,70,1,0,1,0,0,0
1050000.0,12991,3,2,1,1,0,80.83,0,0,0,0,70,1,1,0,0,0,0
600000.0,15740,1,1,1,1,2,38.12,0,0,4,0,70,1,0,1,0,0,0
1750000.0,13465,3,2,1,2,1,129.97,0,0,0,1,70,0,0,1,0,0,0
1260000.0,23640,1,1,1,1,2,53.3,0,0,0,0,70,1,0,1,0,0,0
1160000.0,14058,2,1,1,1,0,82.52,0,0,0,1,50,0,1,1,0,0,0
2150000.0,14288,3,2,1,2,1,150.48,0,0,0,0,70,1,0,1,0,0,0
1850000.0,14123,4,2,1,2,1,131,0,0,3,2,70,1,1,1,0,0,0
840000.0,16028,1,1,1,1,1,52.41,0,0,0,0,50,1,1,0,0,0,0
570000.0,6552,2,1,1,1,2,87,3,0,0,0,70,1,0,1,0,0,0
950000.0,9224,3,2,1,2,2,103,0,0,0,1,70,1,1,1,0,0,0
1390000.0,13114,3,2,1,1,0,106,0,0,0,1,70,1,0,1,0,0,0
880000.0,11313,2,2,1,1,1,77.79,0,0,0,1,70,1,0,0,0,0,0
2140000.0,14079,3,2,1,2,1,152,0,0,0,1,50,1,0,0,0,0,0
980000.0,8097,3,2,1,1,2,121.04,0,0,4,1,70,1,0,0,0,0,0
900000.0,7155,3,2,1,2,2,125.79,0,0,4,1,70,1,0,1,0,0,0
2880000.0,17567,4,2,1,2,0,163.95,0,0,0,1,50,0,1,0,0,0,0
830000.0,10515,2,1,1,1,2,78.94,0,0,0,1,50,1,1,1,0,0,0
690000.0,13270,1,1,1,1,2,52,0,0,0,1,70,0,0,1,0,0,0
700000.0,18868,1,1,1,1,1,37.1,0,0,4,0,70,1,0,1,0,0,0
979000.0,11208,2,1,1,1,0,87.35,0,0,0,1,70,0,0,1,0,0,0
770000.0,9747,2,2,1,1,2,79,0,2,0,1,70,0,0,1,0,0,0
450000.0,9817,1,0,1,1,2,45.84,0,0,0,0,70,1,0,1,0,0,0
2850000.0,21269,5,3,1,3,0,134,0,0,0,1,50,0,0,1,0,0,0
1800000.0,13139,3,2,1,2,1,137,0,0,0,2,70,0,1,0,0,0,0
1000000.0,11765,2,2,1,1,2,85,0,0,4,1,50,0,1,1,0,0,0
660000.0,12252,2,1,1,1,0,53.87,0,0,0,1,50,1,0,1,0,0,0
4950000.0,19643,4,2,1,3,1,252,0,2,0,1,50,1,0,1,0,0,0
880000.0,6726,3,2,1,2,1,130.85,0,0,4,2,70,1,0,0,0,0,0
690000.0,6799,2,1,1,1,2,101.5,0,0,2,1,70,1,1,0,0,0,0
895000.0,8567,2,1,1,1,2,104.48,0,0,0,2,70,1,0,0,0,0,0
590000.0,8641,2,1,1,1,1,68.28,0,0,4,0,70,1,0,0,0,0,0
2900000.0,21756,3,2,1,2,0,133.3,0,0,0,1,50,0,1,0,0,0,0
1400000.0,17769,2,2,1,1,1,78.79,0,0,4,0,50,1,0,0,0,0,0
865000.0,9838,2,1,1,1,2,87.93,0,0,0,2,70,1,1,0,0,0,0
1060000.0,11853,2,1,1,1,0,89.43,0,1,0,1,70,1,1,0,0,0,0
770000.0,8672,2,2,1,1,1,88.8,0,0,0,0,70,0,0,0,0,0,0
840000.0,9883,2,1,1,1,0,85,0,1,0,0,70,1,0,1,0,0,0
1350000.0,14639,2,2,1,1,1,92.22,0,0,0,0,50,1,0,0,0,0,0
1100000.0,10044,2,2,1,1,2,109.52,0,0,0,1,50,1,0,0,0,0,0
1540000.0,16121,2,1,1,1,2,95.53,0,0,0,1,70,1,1,0,0,0,0
700000.0,8302,2,1,1,1,1,84.32,0,0,3,3,70,1,0,0,0,0,0
1360000.0,11115,3,2,1,2,2,122.36,0,0,0,0,70,0,1,0,0,0,0
638000.0,8862,2,1,1,1,0,72,0,1,0,1,50,0,1,0,0,0,0
1460000.0,12696,3,2,1,2,0,115,0,0,0,2,70,1,1,1,0,0,0
1170000.0,15235,2,2,1,1,2,76.8,0,2,0,1,50,0,0,0,0,0,0
1250000.0,14727,2,2,1,1,1,84.88,0,2,0,0,70,0,0,0,0,0,0
910000.0,16606,1,1,1,1,1,54.8,0,1,0,1,70,1,1,0,0,0,0
1250000.0,12654,2,1,1,1,1,98.79,0,1,0,0,50,1,0,0,0,0,0
930000.0,10220,2,1,1,1,0,91,0,0,0,0,70,0,0,0,0,0,0
1020000.0,10200,2,2,1,1,0,100,0,0,0,1,50,1,0,0,0,0,0
1640000.0,17353,2,1,1,1,0,94.51,0,0,0,1,50,0,0,0,0,0,0
826000.0,13158,2,1,1,1,0,62.78,0,0,0,1,50,1,1,0,0,0,0
900000.0,13847,2,2,1,1,0,65,0,2,0,1,50,1,0,0,0,0,0
700000.0,8594,2,2,1,1,1,81.46,0,1,0,1,70,1,1,0,0,0,0
540000.0,8171,1,1,1,1,1,66.09,0,1,0,0,70,1,0,0,0,0,0
300000.0,4720,2,1,1,1,2,63.57,0,0,1,0,70,0,0,0,0,0,0
1350000.0,13894,2,1,1,1,1,97.17,0,0,0,0,50,0,0,0,0,0,0
2750000.0,18924,3,2,1,2,2,145.32,0,2,0,1,50,0,0,0,0,0,0
580000.0,9893,2,1,1,1,1,58.63,0,0,2,1,70,1,0,0,0,0,0
720000.0,10777,1,1,1,1,2,66.81,0,0,0,0,70,0,1,0,0,0,0
970000.0,9755,2,1,1,1,0,99.44,0,0,0,0,50,1,0,0,0,0,0
1380000.0,10299,3,2,1,2,0,134,0,2,0,1,50,1,1,0,0,0,0
1250000.0,11999,3,2,1,1,0,104.18,0,0,0,1,70,0,0,0,0,0,0
1060000.0,12421,2,1,1,1,2,85.34,0,2,0,1,50,1,1,0,0,0,0
1780000.0,20430,2,2,1,1,2,87.13,0,0,0,1,50,1,1,1,0,0,0
900000.0,9643,3,1,1,1,1,93.34,0,0,0,1,50,1,1,0,0,0,0
850000.0,9101,3,2,1,1,0,93.4,0,0,0,1,50,1,0,0,0,0,0
1400000.0,9896,3,2,1,2,0,141.48,0,0,0,1,70,0,0,0,0,0,0
860000.0,13491,2,2,1,1,1,63.75,0,2,0,1,50,1,0,0,0,0,0
1490000.0,10964,3,1,1,2,1,135.9,0,0,0,1,70,1,0,0,0,0,0
1140000.0,10858,2,2,1,1,1,105,1,0,4,1,70,0,0,0,0,0,0
1400000.0,12482,3,2,1,2,1,112.17,0,0,0,1,50,0,0,0,0,0,0
880000.0,10063,2,1,1,1,1,87.45,0,0,4,0,50,1,0,0,0,0,0
1180000.0,12866,2,2,1,1,1,91.72,0,0,0,1,70,0,0,0,0,0,0
2950000.0,22196,3,2,1,2,1,132.91,0,2,0,1,50,1,0,0,0,0,0
1650000.0,9877,3,2,1,2,2,167.06,0,0,1,1,70,1,0,0,0,0,0
2180000.0,15890,3,2,1,2,1,137.2,0,0,0,0,50,1,0,0,0,0,0
3200000.0,16577,3,2,1,2,0,193.04,0,0,0,1,50,1,0,0,0,0,0
730000.0,8064,2,1,1,1,1,90.53,0,0,4,0,70,1,1,0,0,0,0
1570000.0,16302,3,2,1,1,2,96.31,0,0,4,1,70,0,1,0,0,0,0
2800000.0,17259,3,2,1,2,0,162.24,0,0,0,1,50,1,0,0,0,0,0
1380000.0,11013,2,2,1,1,1,125.31,0,0,0,1,70,1,0,0,0,0,0
710000.0,11178,1,1,1,1,1,63.52,0,1,0,1,70,0,0,0,0,0,0
1260000.0,14214,2,1,1,1,1,88.65,0,0,0,1,50,0,0,0,0,0,0
2200000.0,13889,1,1,1,1,1,158.4,0,0,0,1,50,1,0,0,0,0,0
2080000.0,17337,3,2,1,1,2,119.98,0,2,0,1,70,0,0,0,0,0,0
1630000.0,20375,2,2,1,1,2,80,0,0,0,1,70,0,0,1,0,0,0
750000.0,7654,2,1,1,1,1,98,0,0,0,0,70,0,0,0,0,0,0
595000.0,8313,2,1,1,1,1,71.58,0,1,0,0,70,1,0,0,0,0,0
350000.0,4633,2,1,1,1,2,75.56,0,0,4,1,70,1,0,0,0,0,0
830000.0,6098,2,2,1,2,2,136.12,0,0,4,3,70,1,0,0,0,0,0
1160000.0,10286,3,2,1,1,1,112.78,0,0,0,1,70,1,1,0,0,0,0
1200000.0,13517,3,2,1,2,1,88.78,0,0,0,2,70,0,1,1,0,0,0
1150000.0,7544,4,2,1,2,2,152.44,0,0,0,2,70,0,0,0,0,0,0
1350000.0,12981,3,2,1,1,1,104,0,0,0,1,50,1,0,0,0,0,0
1150000.0,13539,2,2,1,1,2,84.94,0,2,0,1,50,1,1,0,0,0,0
580000.0,5915,4,1,1,1,1,98.06,0,0,1,0,70,1,0,0,0,0,0
3940000.0,24281,3,2,1,2,0,162.27,0,0,0,1,70,1,0,0,0,0,0
760000.0,8142,2,2,1,1,2,93.35,0,0,4,1,70,0,0,0,0,0,0
420000.0,11245,1,1,1,1,2,37.35,0,1,0,1,50,1,1,0,0,0,0
4300000.0,16033,4,2,1,3,1,268.2,0,0,0,2,50,0,1,1,0,0,0
1050000.0,10207,2,2,1,1,1,102.88,0,2,4,0,70,1,0,0,0,0,0
4180000.0,18415,4,2,1,3,0,227,0,0,0,1,50,0,0,0,0,0,0
290000.0,5350,1,1,1,1,0,54.21,0,1,4,1,40,0,0,0,0,0,1
900000.0,18383,1,1,1,1,1,48.96,0,1,0,1,70,0,0,0,0,0,0
1560000.0,12465,3,2,1,1,2,125.16,0,1,0,0,70,0,1,0,0,0,0
790000.0,8881,3,2,1,1,2,88.96,3,0,0,0,70,1,0,0,0,0,0
1080000.0,11971,2,1,1,1,0,90.22,0,0,0,0,70,0,0,0,0,0,0
880000.0,8405,2,2,1,1,0,104.7,0,0,0,1,70,0,0,0,0,0,0
2870000.0,13996,4,2,1,2,2,205.06,0,0,2,2,50,1,0,0,0,0,0
850000.0,9675,2,2,1,1,2,87.86,3,0,0,1,70,1,0,0,0,0,0
1770000.0,22892,2,1,1,1,1,77.32,0,0,0,2,70,1,0,0,0,0,0
830000.0,13148,1,1,1,1,2,63.13,0,0,0,1,70,1,0,0,0,0,0
420000.0,5684,3,1,1,1,2,73.9,0,0,4,0,70,1,0,0,0,0,0
510000.0,8107,2,1,1,1,1,62.91,0,0,4,1,70,1,0,0,0,0,0
1080000.0,12122,2,2,1,1,2,89.1,0,0,0,0,50,1,0,0,0,0,0
600000.0,8237,1,2,1,1,0,72.85,0,0,0,1,70,1,1,0,0,0,0
1070000.0,13933,2,1,1,1,0,76.8,0,2,0,1,50,1,1,0,0,0,0
960000.0,9540,3,2,1,1,2,100.63,0,0,0,1,70,1,1,0,0,0,0
410000.0,5108,2,1,1,1,2,80.28,0,0,1,0,70,1,0,0,0,2,0
2600000.0,22324,3,2,1,1,0,116.47,0,0,0,1,50,1,0,0,0,0,0
700000.0,8683,2,1,1,1,1,80.62,0,0,0,1,70,1,0,0,0,0,0
1130000.0,7672,3,2,1,2,2,147.3,1,0,4,1,70,0,0,0,0,0,0
1190000.0,11019,3,2,1,1,1,108,0,0,4,0,70,1,0,0,0,0,0
1160000.0,13187,2,1,1,1,0,87.97,0,0,0,1,50,1,0,0,0,0,0
1890000.0,18132,2,2,1,1,0,104.24,0,0,0,1,50,0,1,0,0,0,0
730000.0,10096,2,2,1,1,0,72.31,0,0,4,0,70,1,0,0,0,0,0
1380000.0,14516,3,2,1,1,1,95.07,0,0,4,1,70,0,1,0,0,0,0
1350000.0,12155,3,2,1,1,1,111.07,0,0,0,1,70,1,1,0,0,0,0
460000.0,6793,1,1,1,1,0,67.72,0,0,1,0,70,1,0,0,0,0,0
1350000.0,13399,2,2,1,1,0,100.76,0,0,4,1,50,1,1,0,0,0,0
2200000.0,15343,3,2,1,2,2,143.39,0,2,0,1,50,1,1,0,0,0,0
1300000.0,13760,2,1,1,1,2,94.48,0,0,0,2,50,1,1,0,0,0,0
1300000.0,12034,3,2,1,1,0,108.03,0,0,0,1,70,1,1,0,0,0,0
1150000.0,10694,2,2,1,1,1,107.54,0,0,0,2,70,1,0,0,0,0,0
485000.0,6306,2,1,1,1,0,76.92,0,0,0,0,70,1,0,0,0,0,0
1350000.0,14045,2,1,1,1,2,96.12,0,0,0,2,50,0,0,0,0,0,0
1100000.0,8668,3,2,1,2,1,126.91,0,0,0,1,50,0,1,0,0,0,0
1540000.0,13333,3,2,1,2,1,115.51,0,0,0,1,50,0,1,0,0,0,0
1260000.0,10291,3,2,1,2,2,122.44,0,0,0,0,70,1,0,0,0,0,0
1680000.0,13492,3,2,1,2,0,124.52,0,0,0,1,50,0,1,0,0,0,0
2100000.0,17025,3,2,1,1,1,123.35,0,0,0,1,70,0,0,0,0,0,0
1200000.0,12625,2,2,1,2,1,95.05,0,0,0,1,50,1,1,0,0,0,0
1020000.0,7700,3,2,1,2,0,132.48,0,2,0,1,70,1,1,0,0,0,0
1720000.0,14999,3,2,1,1,1,114.68,0,0,0,1,70,1,0,0,0,0,0
1480000.0,10996,3,2,1,1,1,134.6,0,2,0,1,70,0,1,0,0,0,0
1010000.0,10618,2,2,1,1,0,95.13,0,0,0,0,50,1,0,0,0,0,0
650000.0,7297,2,2,1,1,2,89.08,0,0,0,0,70,1,0,0,0,0,0
970000.0,9151,2,2,1,1,0,106,0,0,0,1,50,1,0,1,0,0,0
1250000.0,13686,2,2,1,1,0,91.34,0,1,0,1,50,0,0,0,0,0,0
605000.0,16441,1,1,1,1,0,36.8,0,0,0,0,70,1,0,0,0,0,0
2060000.0,17804,3,1,1,1,1,115.71,0,0,0,1,50,1,0,0,0,0,0
990000.0,11648,3,2,1,1,0,85,0,0,0,0,50,1,1,0,0,0,0
1500000.0,15498,3,2,1,1,2,96.79,0,0,4,0,50,1,1,1,0,0,0
980000.0,8050,3,2,1,2,2,121.74,0,0,0,2,50,1,0,0,0,0,0
1100000.0,8811,3,2,1,2,1,124.85,0,0,0,1,70,0,0,0,0,0,0
1280000.0,11903,2,2,1,1,1,107.54,0,0,1,1,70,0,1,0,0,0,0
450000.0,8824,1,1,1,1,2,51,0,0,4,0,50,1,0,0,0,0,0
2680000.0,16070,3,2,1,2,1,166.78,0,2,0,1,50,0,0,0,0,0,0
880000.0,9958,2,2,1,1,1,88.38,0,0,0,0,70,0,0,0,0,0,0
1200000.0,10435,3,2,1,2,2,115,0,0,0,1,70,1,1,0,0,0,0
1730000.0,14838,3,1,1,1,0,116.6,0,0,0,1,70,1,1,0,0,0,0
1200000.0,7595,3,2,1,2,1,158,0,1,0,1,50,1,0,0,1,0,0
1280000.0,10934,3,2,1,1,0,117.07,0,2,4,0,70,0,0,0,0,0,0
2600000.0,20992,3,2,1,2,1,123.86,0,0,0,1,70,0,1,0,0,0,0
600000.0,4000,6,2,1,2,2,150,3,0,4,1,70,0,0,0,0,0,0
1550000.0,11475,3,2,1,1,0,135.08,0,0,0,1,70,0,1,0,0,0,0
950000.0,14507,2,1,1,1,2,65.49,0,0,0,1,50,1,0,0,0,0,0
1100000.0,9012,3,2,1,1,0,122.07,0,0,4,0,70,1,0,0,0,0,0
1650000.0,18569,2,2,1,1,0,88.86,0,0,0,0,50,1,0,0,0,0,0
2550000.0,14167,3,2,1,2,0,180,0,0,2,1,70,0,1,0,0,0,0
720000.0,9692,1,1,1,1,2,74.29,0,0,0,1,70,1,0,0,0,0,0
1050000.0,11780,2,1,1,1,0,89.14,0,0,0,1,50,0,0,0,0,0,0
1300000.0,10921,2,1,1,2,2,119.04,0,1,0,0,50,1,0,0,0,0,0
830000.0,12497,1,1,1,1,0,66.42,0,2,0,0,50,1,0,0,0,0,0
1600000.0,17288,2,1,1,1,0,92.55,0,0,0,1,70,0,1,1,0,0,0
950000.0,8857,2,2,1,1,2,107.27,0,0,4,1,50,1,0,0,0,0,0
920000.0,10076,2,1,1,1,0,91.31,0,0,0,1,70,1,0,0,0,0,0
520000.0,9372,2,1,1,1,2,55.49,0,2,0,0,70,1,0,0,0,0,0
1680000.0,18868,2,1,1,1,0,89.04,0,0,0,1,50,1,1,0,0,0,0
1430000.0,14981,3,1,1,1,2,95.46,0,0,4,1,50,1,0,0,0,0,0
1650000.0,20740,2,1,1,1,0,79.56,0,0,0,1,70,0,0,0,0,0,0
880000.0,9996,2,1,1,1,0,88.04,0,0,0,2,70,0,1,0,0,0,0
870000.0,10220,2,2,1,1,1,85.13,0,2,0,1,50,1,0,0,0,0,0
400000.0,8696,1,1,1,1,0,46,0,0,0,1,70,1,0,0,0,0,0
530000.0,7466,2,1,1,1,2,70.99,0,0,0,0,50,0,0,0,0,0,0
710000.0,8212,2,2,1,1,2,86.46,0,0,0,2,50,1,1,0,0,0,0
1370000.0,14816,2,2,1,1,2,92.47,0,0,0,0,50,1,1,0,0,0,0
1520000.0,13416,3,2,1,1,2,113.3,0,2,0,1,50,1,0,0,0,0,0
1200000.0,15559,2,1,1,1,0,77.13,0,0,4,1,50,0,0,0,0,0,0
1000000.0,9821,2,1,1,1,1,101.83,1,0,0,1,70,1,0,0,0,0,0
755000.0,8551,2,1,1,1,1,88.3,0,0,0,1,70,0,1,0,0,0,0
1050000.0,16513,2,2,1,1,0,63.59,0,0,0,0,70,1,0,0,0,0,0
3950000.0,26871,3,2,1,2,1,147,0,0,2,2,70,0,1,1,0,0,0
1130000.0,9597,3,2,1,1,1,117.75,0,0,1,0,70,1,0,0,0,0,0
2600000.0,17982,3,2,1,2,0,144.59,0,0,4,1,70,0,0,0,0,0,0
620000.0,6413,2,2,1,1,2,96.69,0,0,0,2,70,1,0,0,0,0,0
2150000.0,17144,3,2,1,2,1,125.41,0,2,0,1,50,0,0,1,0,0,0
530000.0,8083,1,1,1,1,0,65.57,0,0,0,1,70,0,1,0,0,0,0
1420000.0,15770,2,2,1,1,2,90.05,0,0,0,1,50,0,0,0,0,0,0
860000.0,6550,3,2,1,2,2,131.3,0,2,0,2,70,1,0,0,0,0,0
220000.0,5366,1,0,1,1,0,41,0,0,0,0,70,0,0,0,0,0,0
1100000.0,11149,2,2,1,1,0,98.67,0,0,0,1,70,1,1,0,0,0,0
640000.0,9536,2,1,1,1,0,67.12,0,0,4,0,50,1,0,0,0,0,0
1900000.0,15200,3,2,1,2,2,125,0,0,0,1,50,1,0,0,0,0,0
1380000.0,15466,2,2,1,1,1,89.23,0,0,0,1,50,0,1,0,0,0,0
380000.0,10030,1,1,1,1,1,37.89,0,0,0,0,70,1,0,0,0,0,0
2150000.0,13608,3,2,1,2,0,158,0,0,0,1,70,0,0,0,0,0,0
285000.0,4454,2,1,1,1,1,64,0,0,1,0,70,1,0,0,0,0,0
2150000.0,15318,3,2,1,2,1,140.36,0,0,4,1,70,1,0,0,0,0,0
1270000.0,14404,2,2,1,1,2,88.17,0,2,0,1,50,0,1,0,0,0,0
1960000.0,22011,2,2,1,1,2,89.05,0,0,0,2,70,1,1,0,0,0,0
1320000.0,11627,2,2,1,1,0,113.53,0,2,0,1,50,0,1,0,0,0,0
1380000.0,16284,2,2,1,1,1,84.75,0,0,0,1,70,1,1,0,0,0,0
1250000.0,14658,2,1,1,1,1,85.28,0,2,0,1,70,0,0,0,0,0,0
1050000.0,8809,3,2,1,2,1,119.2,0,0,1,1,70,0,0,0,0,0,0
1050000.0,9733,2,2,1,1,2,107.89,0,0,0,1,70,0,0,0,0,0,0
1580000.0,10871,3,2,1,2,1,145.35,0,0,0,1,50,0,1,0,0,0,0
870000.0,8644,2,2,1,1,1,100.65,0,0,4,0,70,1,0,0,0,0,0
3500000.0,23718,3,2,1,2,1,147.57,0,0,0,1,50,0,1,0,0,0,0
1920000.0,13525,3,2,1,2,2,141.96,0,0,0,1,50,0,0,0,0,0,0
1180000.0,10830,3,2,1,1,2,108.96,0,0,4,1,50,1,1,0,0,0,0
1000000.0,9209,3,2,1,2,1,108.6,0,0,0,1,70,1,1,0,0,0,0
1600000.0,16461,2,2,1,1,0,97.2,0,0,0,1,70,1,0,0,0,0,0
2250000.0,20784,2,2,1,2,1,108.26,0,0,0,1,70,1,0,0,0,0,0
740000.0,9465,2,1,1,1,2,78.19,0,0,0,1,50,1,0,0,0,0,0
